client_ip,host,user_agent,request_count,first_seen_utc,last_seen_utc,high_signal_count,likely_false_positive_count,manual_review_count,distinct_methods,source_identity_boundary
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Kubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",1,2025-08-16T21:06:27+00:00,2025-08-16T21:06:27+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Kubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",1,2025-08-16T12:30:33+00:00,2025-08-16T12:30:33+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Kubuntu; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2025-08-16T19:40:19+00:00,2025-08-16T19:40:19+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Mac OS X 13_2) AppleWebKit/537.36 (KHTML, like Gecko) Edge/104.0 Safari/537.36",1,2025-08-16T14:37:55+00:00,2025-08-16T14:37:55+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Mac OS X 13_2) AppleWebKit/537.36 (KHTML, like Gecko) Edge/107.0 Safari/537.36",1,2025-08-16T23:38:48+00:00,2025-08-16T23:38:48+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Mac OS X 13_2) AppleWebKit/537.36 (KHTML, like Gecko) Edge/114.0 Safari/537.36",1,2025-08-16T10:52:00+00:00,2025-08-16T10:52:00+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Mac OS X 13_2) AppleWebKit/537.36 (KHTML, like Gecko) Safari/112.0 Safari/537.36",1,2025-08-17T00:46:44+00:00,2025-08-17T00:46:44+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",1,2025-08-16T21:06:13+00:00,2025-08-16T21:06:13+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6,2 Safari/605.1.15",1,2025-08-16T10:54:22+00:00,2025-08-16T10:54:22+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",1,2025-08-16T10:05:14+00:00,2025-08-16T10:05:14+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1,2025-08-16T12:37:13+00:00,2025-08-16T12:37:13+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",1,2025-08-16T19:18:26+00:00,2025-08-16T19:18:26+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",1,2025-08-16T23:49:05+00:00,2025-08-16T23:49:05+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Safari/605.1.15",1,2025-08-16T18:19:33+00:00,2025-08-16T18:19:33+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.1",1,2025-08-16T12:45:29+00:00,2025-08-16T12:45:29+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.9 Mobile/15E148 Safari/604.1",1,2025-08-16T22:54:26+00:00,2025-08-16T22:54:26+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.50 (KHTML, like Gecko) Version/5.1 Safari/534.50",1,2025-08-16T11:51:19+00:00,2025-08-16T11:51:19+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.1.17 (KHTML, like Gecko) Version/7.1 Safari/537.85.10",1,2025-08-16T20:03:50+00:00,2025-08-16T20:03:50+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15",1,2025-08-16T20:49:42+00:00,2025-08-16T20:49:42+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,2025-08-16T13:28:37+00:00,2025-08-16T13:28:37+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Ubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",1,2025-08-16T19:15:28+00:00,2025-08-16T19:15:28+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (Ubuntu; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0,1,2025-08-16T19:09:19+00:00,2025-08-16T19:09:19+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/114.0 Safari/537.36",1,2025-08-16T10:05:14+00:00,2025-08-16T10:05:14+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko)Safari/537.36",1,2025-08-16T11:39:28+00:00,2025-08-16T11:39:28+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-16T10:05:18+00:00,2025-08-16T10:05:18+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (X11; Linux i686; rv:121.0) Gecko/20100101 Firefox/121.0,1,2025-08-16T09:19:03+00:00,2025-08-16T09:19:03+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",1,2025-08-16T23:49:14+00:00,2025-08-16T23:49:14+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,d594ce5.hu,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/118.0,1,2025-08-16T11:39:17+00:00,2025-08-16T11:39:17+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (CentOS; Linux i686; rv:131.0) Gecko/20100101 Firefox/131.0,1,2025-08-16T11:50:16+00:00,2025-08-16T11:50:16+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (CentOS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",1,2025-08-16T13:33:15+00:00,2025-08-16T13:33:15+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Debian; Linux i686; rv:121.0) Gecko/20100101 Firefox/121.0,1,2025-08-17T00:00:31+00:00,2025-08-17T00:00:31+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Fedora; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",1,2025-08-16T10:11:49+00:00,2025-08-16T10:11:49+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Fedora; Linux x86_64; rv:130.0) Gecko/20100101 Firefox/130.0,1,2025-08-17T00:00:40+00:00,2025-08-17T00:00:40+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Fedora; Linux x86_64; rv:135.0) Gecko/20100101 Firefox/135.0,1,2025-08-16T12:47:51+00:00,2025-08-16T12:47:51+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Knoppix; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,2025-08-16T18:26:48+00:00,2025-08-16T18:26:48+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Knoppix; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",1,2025-08-16T23:42:29+00:00,2025-08-16T23:42:29+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Knoppix; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0,1,2025-08-16T19:30:22+00:00,2025-08-16T19:30:22+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Kubuntu; Linux i686; rv:123.0) Gecko/20100101 Firefox/123.0,1,2025-08-16T18:33:31+00:00,2025-08-16T18:33:31+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15",1,2025-08-16T12:47:43+00:00,2025-08-16T12:47:43+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",1,2025-08-16T10:11:49+00:00,2025-08-16T10:11:49+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15",1,2025-08-16T21:16:03+00:00,2025-08-16T21:16:03+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36",1,2025-08-17T00:00:49+00:00,2025-08-17T00:00:49+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",1,2025-08-16T11:16:18+00:00,2025-08-16T11:16:18+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12.4) AppleWebKit/619.11 (KHTML, like Gecko) Version/17.3.56 Safari/619.11",1,2025-08-16T12:02:49+00:00,2025-08-16T12:02:49+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",1,2025-08-16T19:39:24+00:00,2025-08-16T19:39:24+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (SS; Linux i686; rv:124.0) Gecko/20100101 Firefox/124.0,1,2025-08-16T14:42:23+00:00,2025-08-16T14:42:23+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (SS; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-16T12:42:51+00:00,2025-08-16T12:42:51+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (SS; Linux x86_64; rv:135.0) Gecko/20100101 Firefox/135.0,1,2025-08-16T21:00:00+00:00,2025-08-16T21:00:00+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Ubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-16T12:51:18+00:00,2025-08-16T12:51:18+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0,1,2025-08-16T12:44:06+00:00,2025-08-16T12:44:06+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,1,2025-08-16T19:52:20+00:00,2025-08-16T19:52:20+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0,1,2025-08-16T20:51:52+00:00,2025-08-16T20:51:52+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/103.0 Safari/537.36",1,2025-08-16T19:33:02+00:00,2025-08-16T19:33:02+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/104.0 Safari/537.36",1,2025-08-16T12:43:52+00:00,2025-08-16T12:43:52+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-16T21:16:15+00:00,2025-08-16T21:16:15+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux i686; rv:121.0) Gecko/20100101 Firefox/121.0,1,2025-08-16T12:41:58+00:00,2025-08-16T12:41:58+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux i686; rv:122.0) Gecko/20100101 Firefox/122.0,1,2025-08-17T00:50:31+00:00,2025-08-17T00:50:31+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux i686; rv:122.0) Gecko/20100101 Firefox/122.0,1,2025-08-16T12:40:51+00:00,2025-08-16T12:40:51+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,1,2025-08-16T20:27:48+00:00,2025-08-16T20:27:48+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.88.250.204,d00e709.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.134 Safari/537.36",1,2025-07-30T03:23:50+00:00,2025-07-30T03:23:50+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.88.250.204,d00e709.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:125.0.1) Gecko/20100101 Firefox/125.0.1,1,2025-07-30T03:23:50+00:00,2025-07-30T03:23:50+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.88.40.89,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T12:10:25+00:00,2025-08-25T12:10:25+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.164.72,d672395.hu,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:120.0) Gecko/20100101 Firefox/120.0,1,2025-08-10T22:42:27+00:00,2025-08-10T22:42:27+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.164.72,d672395.hu,Mozilla/5.0 (Windows NT 11.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0,1,2025-08-11T14:46:19+00:00,2025-08-11T14:46:19+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.164.72,dd465c1.eu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",1,2025-08-11T17:56:27+00:00,2025-08-11T17:56:27+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.164.72,dd465c1.eu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",1,2025-08-11T01:58:12+00:00,2025-08-11T01:58:12+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.180.51,dd792cd.hu,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36",1,2025-08-18T20:45:38+00:00,2025-08-18T20:45:38+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.21.237,d7677a9.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",1,2025-08-14T19:35:10+00:00,2025-08-14T19:35:10+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.21.237,d955440.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",1,2025-08-14T09:04:59+00:00,2025-08-14T09:04:59+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.21.237,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",1,2025-08-13T05:11:51+00:00,2025-08-13T05:11:51+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.21.237,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",1,2025-08-14T02:29:09+00:00,2025-08-14T02:29:09+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.37.202,df7754e.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14.5) AppleWebKit/618.3.5 (KHTML, like Gecko) Version/17.4 Safari/618.3.5",1,2025-07-30T03:22:48+00:00,2025-07-30T03:22:48+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.92.125.171,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T21:32:36+00:00,2025-08-25T21:32:36+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.92.19.63,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T11:47:10+00:00,2025-08-25T11:47:10+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.92.254.108,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T19:09:16+00:00,2025-08-25T19:09:16+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.94.163.250,d81f6e0.com,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-07T02:36:37+00:00,2025-08-07T02:36:37+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.94.188.47,d7677a9.hu,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:30.0) Gecko/20100101 Firefox/30.0,1,2025-08-16T09:54:45+00:00,2025-08-16T09:54:45+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.94.188.47,dd792cd.hu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",1,2025-08-08T03:12:20+00:00,2025-08-08T03:12:20+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.94.27.222,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T18:34:43+00:00,2025-08-25T18:34:43+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
